frame,x,y,w,h,cx,cy
4,308,137,195,219,405,246
4,530,164,80,193,570,260
4,226,186,76,170,264,271
5,295,138,228,218,409,247
5,531,164,76,192,569,260
5,146,150,156,207,224,253
6,299,141,228,216,413,249
6,532,164,74,195,569,261
6,146,206,126,152,209,282
6,594,151,45,152,616,227
6,226,183,78,173,265,269
6,188,151,116,205,246,253
6,283,167,65,141,315,237
7,301,141,228,216,415,249
7,532,164,72,194,568,261
7,187,154,119,202,246,255
7,146,205,125,153,208,281
7,278,167,73,156,314,245
7,484,153,62,189,515,247
8,302,143,225,214,414,250
8,145,204,128,153,209,280
8,532,163,74,194,569,260
8,190,151,116,206,248,254
8,285,167,66,155,318,244
8,474,153,72,180,510,243
8,415,163,116,193,473,259
8,238,169,52,86,264,212
9,302,144,230,212,417,250
9,142,204,132,153,208,280
9,532,163,76,194,570,260
9,286,167,66,145,319,239
9,192,152,115,204,249,254
9,469,153,78,182,508,244
9,268,176,35,65,285,208
9,414,162,117,195,472,259
9,60,172,54,58,87,201
9,241,171,49,82,265,212
10,302,144,229,212,416,250
10,149,204,126,153,212,280
10,191,151,114,205,248,253
10,532,163,77,194,570,260
10,286,167,65,150,318,242
10,474,153,74,174,511,240
10,268,176,36,67,286,209
10,60,172,55,57,87,200
10,562,112,77,244,600,234
10,415,163,117,192,473,259
11,301,144,229,212,415,250
11,145,202,130,155,210,279
11,193,150,113,206,249,253
11,532,163,75,193,569,259
11,286,167,66,145,319,239
11,562,112,77,244,600,234
11,474,153,74,175,511,240
11,266,177,38,67,285,210
11,60,173,56,60,88,203
12,301,146,228,210,415,251
12,195,149,112,207,251,252
12,557,111,82,246,598,234
12,139,201,137,156,207,279
12,533,164,74,192,570,260
12,287,166,64,143,319,237
12,468,154,79,194,507,251
12,261,177,43,67,282,210
12,63,171,56,61,91,201
13,298,147,232,209,414,251
13,198,148,110,208,253,252
13,555,111,84,246,597,234
13,533,163,74,193,570,259
13,141,202,136,155,209,279
13,467,153,80,191,507,248
13,287,166,64,129,319,230
13,264,176,40,64,284,208
13,123,193,37,62,141,224
14,297,147,232,209,413,251
14,197,146,112,209,253,250
14,141,200,137,157,209,278
14,552,109,87,248,595,233
14,533,163,74,193,570,259
14,467,153,80,196,507,251
14,287,164,63,124,318,226
14,263,176,42,63,284,207
14,123,188,38,66,142,221
14,63,173,57,58,91,202
14,529,174,26,39,542,193
15,297,148,231,209,412,252
15,200,147,110,208,255,251
15,143,208,135,149,210,282
15,554,109,85,248,596,233
15,533,162,74,193,570,258
15,467,153,80,198,507,252
15,287,164,63,124,318,226
15,265,179,40,60,285,209
15,123,191,37,64,141,223
16,295,147,233,209,411,251
16,201,143,109,212,255,249
16,142,202,137,155,210,279
16,551,109,88,247,595,232
16,532,164,75,193,569,260
16,287,163,64,120,319,223
16,468,153,79,197,507,251
16,264,178,40,58,284,207
16,123,189,38,67,142,222
16,62,173,67,60,95,203
17,294,146,234,210,411,251
17,201,140,109,216,255,248
17,144,199,137,158,212,278
17,548,109,91,248,593,233
17,288,162,62,116,319,220
17,532,163,78,193,571,259
17,469,154,78,199,508,253
17,123,189,38,69,142,223
17,63,173,63,59,94,202
17,0,203,152,153,76,279
17,265,177,40,57,285,205
17,443,171,45,58,465,200
18,292,145,235,211,409,250
18,144,200,138,157,213,278
18,202,138,108,217,256,246
18,546,108,93,248,592,232
18,288,161,63,111,319,216
18,533,163,78,193,572,259
18,469,153,78,200,508,253
18,64,173,60,59,94,202
18,0,202,149,154,74,279
18,265,178,39,55,284,205
18,122,191,39,66,141,224
18,442,171,45,57,464,199
18,408,161,47,72,431,197
19,291,145,237,211,409,250
19,144,199,139,158,213,278
19,203,136,107,219,256,245
19,547,108,92,249,593,232
19,291,161,60,109,321,215
19,470,153,77,200,508,253
19,533,164,79,193,572,260
19,441,171,44,56,463,199
19,64,173,60,59,94,202
19,265,177,40,55,285,204
19,0,201,146,154,73,278
19,407,161,48,71,431,196
19,122,188,40,70,142,223
20,291,145,237,211,409,250
20,144,199,139,158,213,278
20,203,136,107,219,256,245
20,547,108,92,249,593,232
20,291,161,60,109,321,215
20,470,153,77,200,508,253
20,533,164,79,193,572,260
20,441,171,44,56,463,199
20,64,173,60,59,94,202
20,265,177,40,55,285,204
20,0,201,146,154,73,278
20,407,161,48,71,431,196
20,122,188,40,70,142,223
21,288,144,241,212,408,250
21,144,199,140,158,214,278
21,553,107,86,250,596,232
21,470,153,77,200,508,253
21,533,164,79,193,572,260
21,292,161,60,107,322,214
21,440,171,45,57,462,199
21,64,173,60,58,94,202
21,203,134,108,222,257,245
21,408,161,47,70,431,196
21,265,178,40,54,285,205
21,123,189,40,69,143,223
22,287,144,240,213,407,250
22,143,199,141,158,213,278
22,551,107,87,249,594,231
22,470,153,77,201,508,253
22,204,135,111,215,259,242
22,533,164,77,193,571,260
22,294,159,56,105,322,211
22,439,171,46,57,462,199
22,65,173,59,57,94,201
22,408,161,49,69,432,195
22,123,187,40,72,143,223
22,265,178,41,52,285,204
23,284,143,241,213,404,249
23,146,198,137,159,214,277
23,203,134,113,207,259,237
23,542,108,97,248,590,232
23,533,164,72,193,569,260
23,297,156,52,104,323,208
23,468,152,78,199,507,251
23,436,170,45,58,458,199
23,67,173,58,56,96,201
23,0,224,150,133,75,290
23,410,162,64,68,442,196
23,265,180,43,48,286,204
23,123,188,45,69,145,222
24,284,143,241,214,404,250
24,146,198,137,159,214,277
24,203,134,113,207,259,237
24,542,109,97,248,590,233
24,533,164,72,193,569,260
24,297,156,52,104,323,208
24,468,152,78,199,507,251
24,436,170,45,58,458,199
24,67,173,58,56,96,201
24,0,224,150,133,75,290
24,410,162,64,68,442,196
24,265,180,43,48,286,204
24,123,188,45,69,145,222
25,284,142,241,214,404,249
25,146,198,137,159,214,277
25,202,134,114,207,259,237
25,542,108,97,248,590,232
25,533,163,72,193,569,259
25,297,157,52,104,323,209
25,468,152,79,199,507,251
25,436,170,45,58,458,199
25,67,173,58,56,96,201
25,0,224,150,133,75,290
25,410,162,64,67,442,195
25,265,180,43,48,286,204
25,123,188,45,69,145,222
26,284,141,239,215,403,248
26,149,199,133,159,215,278
26,539,109,100,247,589,232
26,201,136,117,192,259,232
26,2,223,152,134,78,290
26,298,156,53,100,324,206
26,469,152,79,200,508,252
26,533,163,69,192,567,259
26,434,170,46,61,457,200
26,68,173,59,56,97,201
26,0,208,53,148,26,282
26,268,181,41,47,288,204
26,127,187,40,55,147,214
27,284,141,239,215,403,248
27,149,199,133,159,215,278
27,539,109,100,248,589,233
27,201,136,117,193,259,232
27,2,223,152,134,78,290
27,298,156,53,100,324,206
27,469,152,79,200,508,252
27,533,163,69,192,567,259
27,434,170,46,61,457,200
27,68,173,59,56,97,201
27,0,208,53,149,26,282
27,268,181,41,47,288,204
27,127,187,40,55,147,214
28,282,138,239,218,401,247
28,539,109,100,247,589,232
28,202,138,116,195,260,235
28,296,156,57,98,324,205
28,9,222,174,134,96,289
28,432,170,47,63,455,201
28,468,152,80,200,508,252
28,69,172,60,56,99,200
28,163,199,108,158,217,278
28,533,163,65,193,565,259
28,0,211,51,147,25,284
28,533,164,67,132,566,230
28,129,187,39,52,148,213
28,270,178,39,51,289,203
29,281,137,238,219,400,246
29,538,109,101,247,588,232
29,294,156,59,96,323,204
29,201,141,116,179,259,230
29,8,222,176,134,96,289
29,163,201,120,156,223,279
29,468,152,80,201,508,252
29,70,172,59,56,99,200
29,430,169,48,63,454,200
29,533,163,64,194,565,260
29,533,164,64,128,565,228
29,132,187,36,45,150,209
29,0,211,49,145,24,283
29,271,178,38,52,290,204
30,281,137,238,219,400,246
30,538,109,101,247,588,232
30,294,156,60,96,324,204
30,201,141,116,179,259,230
30,9,222,175,134,96,289
30,163,201,120,156,223,279
30,70,172,59,56,99,200
30,468,152,80,201,508,252
30,430,170,48,63,454,201
30,533,163,64,194,565,260
30,533,164,64,128,565,228
30,132,187,36,45,150,209
30,0,211,49,145,24,283
30,272,178,37,52,290,204
31,281,137,238,219,400,246
31,538,109,100,247,588,232
31,199,141,118,181,258,231
31,293,156,62,97,324,204
31,165,202,120,156,225,280
31,70,172,59,57,99,200
31,13,223,169,133,97,289
31,430,169,47,64,453,201
31,467,152,81,201,507,252
31,533,164,63,128,564,228
31,533,163,62,193,564,259
31,0,213,49,144,24,285
31,133,187,36,48,151,211
32,280,136,239,220,399,246
32,196,143,120,178,256,232
32,539,109,100,247,589,232
32,165,203,119,155,224,280
32,292,157,63,96,323,205
32,16,222,168,134,100,289
32,430,169,47,64,453,201
32,70,171,61,57,100,199
32,466,153,81,200,506,253
32,534,162,63,193,565,258
32,0,213,48,144,24,285
32,533,164,61,127,563,227
32,133,187,36,44,151,209
33,280,136,239,220,399,246
33,194,144,121,176,254,232
33,541,109,98,247,590,232
33,164,205,121,153,224,281
33,289,158,66,95,322,205
33,429,169,47,65,452,201
33,20,222,159,135,99,289
33,466,152,82,201,507,252
33,534,163,61,193,564,259
33,70,171,60,56,100,199
33,0,214,48,143,24,285
33,134,187,39,44,153,209
34,280,136,239,220,399,246
34,196,147,118,175,255,234
34,546,109,93,247,592,232
34,164,207,121,151,224,282
34,287,159,68,95,321,206
34,429,169,48,65,453,201
34,533,163,60,192,563,259
34,467,152,81,201,507,252
34,24,220,161,137,104,288
34,0,214,51,142,25,285
34,72,171,63,59,103,200
34,132,188,40,45,152,210
34,531,174,26,39,544,193
35,280,136,239,220,399,246
35,196,147,118,175,255,234
35,547,109,92,247,593,232
35,164,207,121,151,224,282
35,287,159,68,95,321,206
35,429,169,48,65,453,201
35,533,163,60,193,563,259
35,24,220,161,137,104,288
35,467,152,80,200,507,252
35,0,214,51,143,25,285
35,72,171,63,59,103,200
35,531,174,26,39,544,193
35,132,188,40,45,152,210
36,279,136,242,221,400,246
36,197,151,117,171,255,236
36,550,109,89,247,594,232
36,165,208,121,150,225,283
36,287,159,68,96,321,207
36,429,169,49,66,453,202
36,535,162,58,193,564,258
36,466,152,81,201,506,252
36,31,220,155,137,108,288
36,0,213,53,143,26,284
36,531,174,26,39,544,193
36,71,171,68,59,105,200
36,132,188,40,44,152,210
37,284,136,237,221,402,246
37,550,109,89,247,594,232
37,193,151,120,175,253,238
37,167,210,118,148,226,284
37,283,161,71,96,318,209
37,428,169,49,66,452,202
37,0,214,56,143,28,285
37,467,152,81,203,507,253
37,39,218,143,139,110,287
37,533,164,59,192,562,260
37,531,174,26,39,544,193
37,534,165,59,126,563,228
37,131,188,41,43,151,209
37,71,171,62,62,102,202
38,284,135,238,221,403,245
38,548,109,91,246,593,232
38,193,153,120,178,253,242
38,166,214,119,144,225,286
38,279,162,76,96,317,210
38,428,168,50,67,453,201
38,43,219,140,139,113,288
38,0,213,62,144,31,285
38,468,152,80,202,508,253
38,533,163,58,194,562,260
38,531,174,26,39,544,193
38,534,164,59,123,563,225
39,284,136,238,220,403,246
39,551,109,88,247,595,232
39,191,153,122,184,252,245
39,280,165,77,92,318,211
39,428,168,50,68,453,202
39,49,219,136,139,117,288
39,166,214,119,144,225,286
39,0,212,70,146,35,285
39,465,152,81,202,505,253
39,534,164,59,193,563,260
39,531,174,26,39,544,193
40,284,136,238,220,403,246
40,551,109,88,247,595,232
40,192,153,121,184,252,245
40,280,165,77,92,318,211
40,428,168,50,68,453,202
40,49,219,136,139,117,288
40,166,214,119,144,225,286
40,0,212,70,146,35,285
40,465,152,81,202,505,253
40,534,164,59,193,563,260
40,531,174,26,39,544,193
41,286,136,238,220,405,246
41,554,109,85,247,596,232
41,191,152,124,186,253,245
41,429,168,49,68,453,202
41,277,165,85,91,319,210
41,51,220,138,138,120,289
41,0,211,71,147,35,284
41,171,217,114,140,228,287
41,464,153,81,201,504,253
41,534,165,58,193,563,261
41,531,174,26,39,544,193
41,69,171,76,74,107,208
42,286,138,238,219,405,247
42,551,109,88,247,595,232
42,191,152,124,202,253,253
42,0,210,76,148,38,284
42,281,166,83,93,322,212
42,57,220,137,138,125,289
42,429,167,48,71,453,202
42,464,152,87,202,507,253
42,551,164,42,77,572,202
42,173,217,82,140,214,287
42,69,171,76,75,107,208
42,531,174,27,39,544,193
43,287,138,238,218,406,247
43,545,110,94,246,592,233
43,191,151,125,205,253,253
43,0,210,78,148,39,284
43,281,167,80,96,321,215
43,64,219,137,139,132,288
43,431,167,48,70,455,202
43,550,165,42,77,571,203
43,466,153,91,202,511,254
43,68,172,63,79,99,211
43,531,174,27,38,544,193
44,288,139,238,217,407,247
44,190,150,127,206,253,253
44,549,110,89,246,593,233
44,0,207,80,151,40,282
44,283,167,81,100,323,217
44,65,217,138,141,134,287
44,547,165,44,83,569,206
44,467,152,104,203,519,253
44,433,167,46,74,456,204
44,531,174,26,39,544,193
44,67,172,57,82,95,213
45,288,139,238,217,407,247
45,190,150,127,206,253,253
45,549,110,89,246,593,233
45,0,207,80,151,40,282
45,283,167,81,100,323,217
45,65,217,138,141,134,287
45,548,164,44,83,570,205
45,433,167,45,74,455,204
45,467,152,104,203,519,253
45,67,172,58,82,96,213
45,531,174,26,39,544,193
46,290,141,238,216,409,249
46,189,147,129,209,253,251
46,554,110,85,246,596,233
46,68,216,142,141,139,286
46,0,206,86,151,43,281
46,286,168,82,98,327,217
46,434,167,46,77,457,205
46,531,174,26,39,544,193
46,543,164,49,86,567,207
47,291,142,238,214,410,249
47,189,145,130,211,254,250
47,556,110,83,246,597,233
47,0,203,96,155,48,280
47,287,168,84,100,329,218
47,71,216,156,141,149,286
47,70,172,58,104,99,224
47,519,164,74,193,556,260
47,531,174,26,39,544,193
47,436,167,45,78,458,206
48,189,142,132,213,255,248
48,293,145,239,211,412,250
48,0,202,97,156,48,280
48,556,109,82,246,597,232
48,290,169,81,99,330,218
48,70,172,58,107,99,225
48,79,216,152,142,155,287
48,518,164,74,194,555,261
48,531,174,26,39,544,193
48,465,153,81,167,505,236
49,296,148,236,209,414,252
49,190,140,134,216,257,248
49,0,202,99,156,49,280
49,557,109,82,247,598,232
49,290,167,86,105,333,219
49,71,172,57,110,99,227
49,78,215,162,141,159,285
49,517,164,74,195,554,261
49,531,174,26,39,544,193
49,463,153,83,145,504,225
50,296,148,236,209,414,252
50,190,139,133,216,256,247
50,0,201,99,157,49,279
50,557,109,82,247,598,232
50,290,167,86,105,333,219
50,71,172,58,110,100,227
50,79,215,162,141,160,285
50,517,164,75,195,554,261
50,531,174,26,39,544,193
50,463,153,83,145,504,225
51,300,150,233,207,416,253
51,190,137,136,218,258,246
51,0,201,102,157,51,279
51,558,109,80,247,598,232
51,293,166,86,108,336,220
51,81,214,162,142,162,285
51,71,172,59,113,100,228
51,518,164,73,194,554,261
51,463,152,83,153,504,228
51,531,174,26,39,544,193
51,440,166,42,84,461,208
52,303,151,233,206,419,254
52,191,136,138,220,260,246
52,0,201,104,156,52,279
52,561,109,78,248,600,233
52,294,166,80,108,334,220
52,82,212,161,144,162,284
52,71,172,60,115,101,229
52,514,165,79,194,553,262
52,531,174,26,39,544,193
52,462,153,84,126,504,216
53,308,154,234,203,425,255
53,195,135,136,221,263,245
53,0,202,104,155,52,279
53,89,211,166,145,172,283
53,563,109,76,247,601,232
53,277,164,99,116,326,222
53,460,153,87,107,503,206
53,71,172,63,119,102,231
53,519,165,75,192,556,261
53,531,174,25,40,543,194
53,538,165,56,99,566,214
54,308,154,234,203,425,255
54,195,135,136,221,263,245
54,0,202,104,155,52,279
54,89,211,166,145,172,283
54,563,109,76,247,601,232
54,277,164,99,116,326,222
54,460,153,87,107,503,206
54,71,172,63,119,102,231
54,519,165,75,192,556,261
54,531,174,25,40,543,194
54,538,165,56,99,566,214
55,308,154,234,203,425,255
55,195,135,136,221,263,245
55,0,202,104,155,52,279
55,89,212,166,145,172,284
55,563,109,75,247,600,232
55,277,164,99,116,326,222
55,460,153,87,107,503,206
55,71,172,63,119,102,231
55,519,165,74,192,556,261
55,531,174,26,40,544,194
55,538,165,56,99,566,214
56,317,154,229,202,431,255
56,0,202,98,155,49,279
56,197,134,137,221,265,244
56,89,208,163,149,170,282
56,565,108,74,247,602,231
56,277,162,89,119,321,221
56,538,165,56,102,566,216
56,464,153,82,108,505,207
56,72,172,60,120,102,232
56,531,174,25,40,543,194
56,72,173,90,121,117,233
57,317,154,229,202,431,255
57,0,202,98,155,49,279
57,197,134,137,222,265,245
57,89,208,163,149,170,282
57,565,109,74,247,602,232
57,276,162,89,120,320,222
57,538,165,56,102,566,216
57,464,153,82,108,505,207
57,72,172,60,121,102,232
57,531,174,25,40,543,194
57,72,173,89,121,116,233
58,323,149,230,208,438,253
58,0,205,104,153,52,281
58,201,137,136,219,269,246
58,90,207,166,149,173,281
58,320,166,78,126,359,229
58,565,108,74,247,602,231
58,466,153,80,107,506,206
58,278,161,78,91,317,206
58,538,165,56,105,566,217
58,72,172,58,128,101,236
58,531,174,25,40,543,194
58,530,165,62,190,561,260
59,327,147,231,209,442,251
59,0,207,104,151,52,282
59,203,139,135,216,270,247
59,89,206,168,150,173,281
59,470,153,75,106,507,206
59,318,167,81,127,358,230
59,529,110,110,245,584,232
59,537,165,58,107,566,218
59,72,172,58,128,101,236
59,278,159,78,93,317,205
59,531,174,25,40,543,194
59,73,173,85,127,115,236
60,327,147,231,209,442,251
60,0,207,104,151,52,282
60,203,139,135,217,270,247
60,89,206,168,150,173,281
60,470,153,76,105,508,205
60,319,167,81,127,359,230
60,528,110,110,246,583,233
60,537,165,58,107,566,218
60,72,173,58,129,101,237
60,531,174,25,40,543,194
60,278,159,79,96,317,207
60,73,173,85,127,115,236
61,327,145,233,211,443,250
61,0,208,104,149,52,282
61,206,139,133,217,272,247
61,90,206,167,151,173,281
61,471,153,74,103,508,204
61,318,168,82,128,359,232
61,537,165,57,109,565,219
61,72,173,57,129,100,237
61,530,110,109,245,584,232
61,279,158,74,92,316,204
61,531,174,25,40,543,194
62,329,143,235,213,446,249
62,0,210,106,147,53,283
62,206,141,134,215,273,248
62,93,206,164,151,175,281
62,473,153,72,102,509,204
62,72,172,58,130,101,237
62,525,111,114,245,582,233
62,537,165,57,112,565,221
62,278,158,78,137,317,226
62,321,167,79,128,360,231
62,531,174,26,40,544,194
62,283,165,118,135,342,232
63,331,141,234,215,448,248
63,0,212,106,145,53,284
63,205,144,136,213,273,250
63,92,205,163,151,173,280
63,475,153,71,103,510,204
63,72,172,58,132,101,238
63,534,110,105,245,586,232
63,537,165,58,116,566,223
63,278,157,74,131,315,222
63,322,168,81,124,362,230
63,531,174,26,40,544,194
64,332,139,238,217,451,247
64,0,213,107,145,53,285
64,211,145,131,212,276,251
64,476,153,70,101,511,203
64,93,207,162,150,174,282
64,269,157,81,128,309,221
64,73,172,58,132,102,238
64,535,111,104,244,587,233
64,531,174,26,40,544,194
64,536,164,59,114,565,221
64,330,167,75,125,367,229
65,332,139,238,217,451,247
65,0,213,107,145,53,285
65,211,145,131,211,276,250
65,476,153,70,101,511,203
65,93,207,162,150,174,282
65,269,157,80,128,309,221
65,72,172,58,132,101,238
65,535,111,104,244,587,233
65,531,174,26,40,544,194
65,536,164,59,114,565,221
65,330,167,75,125,367,229
66,333,136,240,220,453,246
66,0,214,106,143,53,285
66,212,146,131,210,277,251
66,93,207,165,149,175,281
66,478,153,67,100,511,203
66,272,156,75,125,309,218
66,73,170,57,134,101,237
66,537,111,101,244,587,233
66,536,164,59,114,565,221
66,531,174,26,40,544,194
66,329,168,78,134,368,235
67,333,134,240,222,453,245
67,0,214,107,144,53,286
67,214,150,129,207,278,253
67,479,153,66,97,512,201
67,92,209,164,148,174,283
67,540,111,99,244,589,233
67,272,156,72,116,308,214
67,73,170,57,127,101,233
67,535,164,60,115,565,221
67,531,174,26,40,544,194
67,124,188,42,31,145,203
68,0,214,106,144,53,286
68,215,150,130,207,280,253
68,480,153,65,94,512,200
68,90,210,163,147,171,283
68,335,133,240,224,455,245
68,561,110,78,245,600,232
68,275,156,68,112,309,212
68,536,164,60,114,566,221
68,72,170,57,120,100,230
68,531,174,26,40,544,194
68,124,188,43,29,145,202
69,0,214,104,144,52,286
69,216,152,130,205,281,254
69,481,153,65,92,513,199
69,87,213,171,144,172,285
69,564,111,74,245,601,233
69,277,156,64,110,309,211
69,536,164,60,117,566,222
69,340,130,238,226,459,243
69,73,170,56,114,101,227
69,531,174,26,40,544,194
69,129,191,39,24,148,203
70,0,214,104,144,52,286
70,216,152,130,205,281,254
70,481,153,65,92,513,199
70,88,213,171,144,173,285
70,565,110,74,245,602,232
70,536,164,60,117,566,222
70,277,156,64,110,309,211
70,341,130,237,226,459,243
70,73,170,56,115,101,227
70,531,174,25,40,543,194
70,129,191,39,24,148,203
71,336,129,245,228,458,243
71,0,210,100,148,50,284
71,216,152,131,205,281,254
71,482,153,63,90,513,198
71,85,214,165,143,167,285
71,571,111,68,245,605,233
71,279,156,59,106,308,209
71,73,170,56,113,101,226
71,536,164,60,125,566,226
71,535,164,60,182,565,255
71,531,174,25,40,543,194
72,215,153,135,204,282,255
72,0,209,105,149,52,283
72,483,153,63,88,514,197
72,568,110,71,245,603,232
72,82,213,163,144,163,285
72,280,157,58,102,309,208
72,536,164,60,114,566,221
72,73,170,56,98,101,219
72,342,128,242,228,463,242
72,125,190,44,27,147,203
72,531,174,25,40,543,194
73,215,153,136,204,283,255
73,0,208,102,149,51,282
73,484,153,62,86,515,196
73,568,110,71,245,603,232
73,73,169,56,88,101,213
73,536,164,58,114,565,221
73,342,127,245,229,464,241
73,77,214,169,143,161,285
73,281,158,55,97,308,206
73,125,190,45,27,147,203
73,531,174,25,39,543,193
74,214,152,138,205,283,254
74,0,208,96,149,48,282
74,485,153,60,86,515,196
74,568,110,71,246,603,233
74,339,126,250,230,464,241
74,536,164,58,117,565,222
74,73,169,57,85,101,211
74,76,217,171,140,161,287
74,373,185,38,45,392,207
74,283,159,49,90,307,204
74,125,190,45,28,147,204
74,531,174,25,40,543,194
74,175,172,48,43,199,193
75,214,152,138,205,283,254
75,0,208,95,150,47,283
75,485,153,60,86,515,196
75,568,109,71,246,603,232
75,339,126,250,230,464,241
75,536,164,58,117,565,222
75,73,169,57,85,101,211
75,77,217,171,140,162,287
75,373,185,38,45,392,207
75,283,159,49,90,307,204
75,125,190,45,28,147,204
75,531,174,25,40,543,194
76,214,150,139,206,283,253
76,486,153,59,86,515,196
76,569,110,69,246,603,233
76,0,207,82,150,41,282
76,536,164,58,115,565,221
76,73,169,58,87,102,212
76,342,126,249,230,466,241
76,66,218,171,139,151,287
76,125,189,46,31,148,204
76,531,174,25,40,543,194
76,284,159,45,87,306,202
76,312,163,123,193,373,259
76,371,186,40,44,391,208
77,488,153,58,85,517,195
77,570,109,69,246,604,232
77,219,150,136,207,287,253
77,0,208,76,150,38,283
77,536,164,59,112,565,220
77,390,125,202,231,491,240
77,65,219,153,137,141,287
77,72,169,59,81,101,209
77,531,174,25,40,543,194
77,307,162,127,194,370,259
77,125,189,50,33,150,205
77,308,161,188,195,402,258
78,488,153,57,85,516,195
78,225,148,133,208,291,252
78,566,109,72,246,602,232
78,344,126,249,230,468,241
78,536,164,59,107,565,217
78,0,207,71,152,35,283
78,55,220,157,136,133,288
78,72,169,59,80,101,209
78,124,189,49,33,148,205
78,531,174,26,40,544,194
78,307,161,118,195,366,258
78,368,186,43,43,389,207
79,344,125,251,231,469,240
79,489,153,57,85,517,195
79,229,147,130,209,294,251
79,569,109,70,246,604,232
79,537,164,59,106,566,217
79,0,207,70,151,35,282
79,56,220,152,136,132,288
79,305,161,109,131,359,226
79,71,169,60,80,101,209
79,531,174,26,40,544,194
79,125,189,49,33,149,205
79,182,228,73,129,218,292
79,367,187,43,42,388,208
80,344,125,251,231,469,240
80,489,153,56,85,517,195
80,229,147,131,209,294,251
80,569,110,70,246,604,233
80,537,164,59,106,566,217
80,0,207,69,151,34,282
80,54,220,152,136,130,288
80,305,161,110,131,360,226
80,71,169,59,79,100,208
80,125,189,49,33,149,205
80,531,174,26,40,544,194
80,367,187,44,42,389,208
80,181,225,74,132,218,291
81,344,125,251,231,469,240
81,489,153,56,85,517,195
81,230,144,131,212,295,250
81,570,110,69,246,604,233
81,537,164,59,106,566,217
81,0,206,68,152,34,282
81,57,219,150,137,132,287
81,305,161,111,129,360,225
81,180,218,77,139,218,287
81,531,174,26,39,544,193
81,126,189,49,33,150,205
81,366,188,44,40,388,208
82,346,126,250,230,471,241
82,569,110,70,245,604,232
82,490,152,56,86,518,195
82,231,143,132,214,297,250
82,536,164,60,105,566,216
82,0,204,71,154,35,281
82,57,219,147,138,130,288
82,69,169,62,77,100,207
82,181,218,85,139,223,287
82,303,162,110,125,358,224
82,531,174,26,40,544,194
82,126,189,48,35,150,206
83,347,127,250,229,472,241
83,568,112,70,244,603,234
83,233,139,131,217,298,247
83,490,152,55,86,517,195
83,536,163,60,104,566,215
83,0,204,72,153,36,280
83,182,219,106,138,235,288
83,55,219,149,139,129,288
83,302,163,108,121,356,223
83,67,169,66,74,100,206
83,531,174,26,40,544,194
84,347,127,250,229,472,241
84,568,112,70,244,603,234
84,233,139,131,217,298,247
84,490,152,55,86,517,195
84,536,163,60,104,566,215
84,0,204,72,153,36,280
84,182,219,106,138,235,288
84,55,219,149,139,129,288
84,302,163,108,120,356,223
84,67,169,66,74,100,206
84,531,174,26,40,544,194
85,347,127,250,229,472,241
85,568,112,70,244,603,234
85,233,139,131,217,298,247
85,490,152,55,86,517,195
85,536,164,60,104,566,216
85,0,204,72,154,36,281
85,182,219,106,138,235,288
85,55,219,149,139,129,288
85,302,163,108,120,356,223
85,67,169,66,74,100,206
85,531,174,26,40,544,194
86,349,128,246,228,472,242
86,232,139,134,218,299,248
86,569,114,70,241,604,234
86,491,152,53,87,517,195
86,536,163,60,104,566,215
86,0,204,77,154,38,281
86,53,219,137,139,121,288
86,176,220,136,136,244,288
86,67,169,67,73,100,205
86,299,163,106,120,352,223
86,359,173,54,56,386,201
86,531,174,26,40,544,194
87,349,128,246,228,472,242
87,232,139,134,218,299,248
87,569,115,70,241,604,235
87,491,152,53,87,517,195
87,536,163,60,104,566,215
87,0,204,77,154,38,281
87,53,219,137,139,121,288
87,176,220,136,136,244,288
87,299,163,106,120,352,223
87,67,169,67,73,100,205
87,531,174,26,40,544,194
87,359,173,54,55,386,200
88,350,130,243,226,471,243
88,567,118,72,237,603,236
88,491,153,53,88,517,197
88,536,163,59,103,565,214
88,0,207,66,152,33,283
88,46,217,145,140,118,287
88,181,215,136,142,249,286
88,230,140,137,215,298,247
88,531,174,26,40,544,194
88,287,165,83,190,328,260
89,351,130,242,226,472,243
89,567,120,72,235,603,237
89,491,153,53,88,517,197
89,0,209,65,149,32,283
89,536,163,59,100,565,213
89,44,217,140,139,114,286
89,180,214,139,142,249,285
89,229,145,140,212,299,251
89,531,174,26,40,544,194
89,286,165,83,190,327,260
89,68,169,67,66,101,202
90,351,131,242,226,472,244
90,567,120,72,235,603,237
90,491,153,53,88,517,197
90,0,209,65,149,32,283
90,536,163,59,100,565,213
90,44,217,140,139,114,286
90,180,214,139,142,249,285
90,229,144,140,212,299,250
90,531,173,27,40,544,193
90,286,165,83,190,327,260
90,68,169,67,66,101,202
91,351,132,244,224,473,244
91,565,121,73,234,601,238
91,491,153,53,90,517,198
91,230,142,139,215,299,249
91,44,218,141,139,114,287
91,176,212,143,145,247,284
91,0,210,64,148,32,284
91,536,164,60,98,566,213
91,531,173,26,40,544,193
92,350,133,244,223,472,244
92,563,121,76,234,601,238
92,229,145,139,211,298,250
92,491,152,54,93,518,198
92,43,217,144,139,115,286
92,536,165,59,96,565,213
92,0,212,63,146,31,285
92,182,211,139,146,251,284
92,298,169,99,113,347,225
92,531,173,26,40,544,193
92,69,169,66,63,102,200
93,350,134,245,222,472,245
93,560,123,78,232,599,239
93,491,153,54,97,518,201
93,44,217,140,140,114,287
